movieId,imdbId,tmdbId,mediaType,imdb_ratingCount,imdb_bestRating,imdb_worstRating,imdb_averageRating,contentRating,releaseDate,smallLensRatingCount,smallLensRatingAvg,title,genres,smallLensTagCount
237,tt0113097,10525.0,Movie,12886,10,1,6.5,PG-13,1995-05-19,22,3.340909090909091,Forget Paris (1995),Comedy|Romance,3
238,tt0113028,27985.0,Movie,3212,10,1,6.3,PG,1995-01-13,2,4.0,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,""
239,tt0113198,15789.0,Movie,60851,10,1,6.9,G,1995-04-07,17,3.0,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,""
240,tt0113303,27303.0,Movie,7290,10,1,5.3,R,1995-03-03,4,2.375,Hideaway (1995),Thriller,""
241,tt0113089,21183.0,"","","","","","","",1,4.0,Fluke (1995),Children|Drama,""
242,tt0109771,10954.0,Movie,7166,10,1,6.8,R,1995-03-17,5,3.6,Farinelli: il castrato (1994),Drama|Musical,""
243,tt0113199,47867.0,Movie,2055,10,1,3.8,G,1995-05-12,1,3.0,Gordy (1995),Children|Comedy|Fantasy,""
246,tt0110057,14275.0,Movie,27575,10,1,8.3,PG-13,1994-10-14,29,4.293103448275862,Hoop Dreams (1994),Documentary,1
247,tt0110005,1024.0,Movie,66553,10,1,7.3,R,1994-10-14,21,3.9285714285714284,Heavenly Creatures (1994),Crime|Drama,1
248,tt0110066,17207.0,"","","","","","","",17,3.176470588235294,Houseguest (1994),Comedy,2
249,tt0110116,13701.0,Movie,25864,10,1,7.4,R,1995-01-27,18,3.7222222222222223,Immortal Beloved (1994),Drama|Romance,1
250,tt0110006,14819.0,Movie,30006,10,1,6.6,PG,1995-02-17,6,2.5,Heavyweights (Heavy Weights) (1995),Children|Comedy,""
251,tt0113360,32631.0,Movie,5597,10,1,5.9,R,1995-02-24,3,3.0,"Hunted, The (1995)",Action,""
252,tt0110099,11777.0,Movie,26366,10,1,6.2,PG,1994-12-25,43,3.453488372093023,I.Q. (1994),Comedy|Romance,1
253,tt0110148,628.0,Movie,340958,10,1,7.5,R,1994-11-11,109,3.458715596330275,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,""
254,tt0113463,87729.0,Movie,3157,10,1,5.7,PG-13,1995-03-31,1,3.0,Jefferson in Paris (1995),Drama,""
255,tt0110189,18713.0,"","","","","","","",7,2.0714285714285716,"Jerky Boys, The (1995)",Comedy,""
256,tt0110216,6280.0,Movie,71922,10,1,4.7,PG-13,1994-11-23,35,2.8285714285714287,Junior (1994),Comedy|Sci-Fi,""
257,tt0113501,9061.0,Movie,28962,10,1,6.4,R,1995-02-17,14,3.5,Just Cause (1995),Mystery|Thriller,1
258,tt0113538,37108.0,Movie,6629,10,1,4.7,PG,1995-08-11,10,2.6,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,""
259,tt0113552,6071.0,Movie,19978,10,1,5.9,R,1995-04-21,5,3.2,Kiss of Death (1995),Crime|Drama|Thriller,""
260,tt0076759,11.0,"","","","","","","",251,4.231075697211155,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,26
261,tt0110367,9587.0,Movie,62088,10,1,7.3,PG,1994-12-25,42,3.880952380952381,Little Women (1994),Drama,1
262,tt0113670,19101.0,Movie,36095,10,1,7.6,G,1995-05-19,21,3.9047619047619047,"Little Princess, A (1995)",Children|Drama,3
263,tt0110296,49980.0,"","","","","","","",1,4.0,Ladybird Ladybird (1994),Drama,""
265,tt0103994,18183.0,Movie,18594,10,1,7.1,R,1993-05-28,33,3.9393939393939394,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,""
266,tt0110322,4476.0,Movie,178206,10,1,7.5,R,1995-01-13,68,3.3970588235294117,Legends of the Fall (1994),Drama|Romance|War|Western,""
267,tt0110443,11008.0,"","","","","","","",17,2.9411764705882355,Major Payne (1995),Comedy,""
269,tt0107566,32325.0,Movie,2363,10,1,6.5,R,1994-07-15,2,3.0,My Crazy Life (Mi vida loca) (1993),Drama,""
270,tt0110391,43742.0,Movie,5006,10,1,6.0,PG-13,1994-10-21,5,3.4,Love Affair (1994),Drama|Romance,""
271,tt0113691,28313.0,Movie,6430,10,1,6.4,R,1995-03-17,4,3.5,Losing Isaiah (1995),Drama,""
272,tt0110428,11318.0,Movie,17858,10,1,7.2,PG-13,1994-12-28,31,3.7580645161290325,"Madness of King George, The (1994)",Comedy|Drama,2
273,tt0109836,3036.0,Movie,58390,10,1,6.3,R,1994-11-04,28,2.9464285714285716,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,1
274,tt0113755,40490.0,Movie,10229,10,1,5.2,PG,1995-03-03,7,2.9285714285714284,Man of the House (1995),Comedy,""
275,tt0110538,24070.0,Movie,12783,10,1,5.4,PG-13,1994-12-21,6,2.0,Mixed Nuts (1994),Comedy,""
276,tt0110516,8986.0,Movie,12850,10,1,5.6,PG-13,1994-08-31,22,3.25,Milk Money (1994),Comedy|Romance,""
277,tt0110527,10510.0,Movie,40940,10,1,6.6,PG,1994-11-18,38,3.223684210526316,Miracle on 34th Street (1994),Drama,1
278,tt0113808,17402.0,Movie,3489,10,1,5.4,PG-13,1995-01-27,2,1.5,Miami Rhapsody (1995),Comedy,""
279,tt0113896,38722.0,Movie,4409,10,1,7.3,R,1995-05-03,2,3.0,My Family (1995),Drama,1
280,tt0113870,8438.0,Movie,30047,10,1,7.3,R,1995-01-20,13,4.076923076923077,Murder in the First (1995),Drama|Thriller,1
281,tt0110684,11593.0,"","","","","","","",14,3.7857142857142856,Nobody's Fool (1994),Comedy|Drama|Romance,""
282,tt0110638,1945.0,Movie,30366,10,1,6.5,PG-13,1994-12-23,40,3.3375,Nell (1994),Drama,2
283,tt0113967,39310.0,Movie,3391,10,1,6.6,R,1995-04-19,3,3.6666666666666665,New Jersey Drive (1995),Crime|Drama,""
284,tt0117169,109560.0,Movie,247,10,1,4.3,R,1993-08-14,1,4.5,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,""
285,tt0106402,56428.0,Movie,536,10,1,3.2,R,1994-04-22,1,4.0,Beyond Bedlam (1993),Drama|Horror,""
287,tt0110671,131957.0,Movie,720,10,1,5.4,R,1995-03-03,1,3.0,Nina Takes a Lover (1994),Comedy|Romance,""
288,tt0110632,241.0,"","","","","","","",92,3.233695652173913,Natural Born Killers (1994),Action|Crime|Thriller,6
289,tt0110737,9058.0,Movie,24820,10,1,6.5,PG,1994-10-07,8,3.5625,Only You (1994),Comedy|Romance,""
290,tt0110729,527.0,Movie,36203,10,1,7.9,R,1995-03-03,14,4.035714285714286,Once Were Warriors (1994),Crime|Drama,1
291,tt0114151,18220.0,Movie,6224,10,1,4.4,R,1996-02-02,3,2.3333333333333335,Poison Ivy II (1996),Drama|Thriller,""
292,tt0114069,6950.0,Movie,135454,10,1,6.6,R,1995-03-10,101,3.4257425742574257,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,""
293,tt0110413,101.0,Movie,1217241,10,1,8.5,R,1994-11-18,133,4.018796992481203,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,35
294,tt0114113,63020.0,Movie,2411,10,1,6.0,R,1995-05-12,2,3.0,"Perez Family, The (1995)",Comedy|Romance,""
295,tt0114210,2307.0,Movie,1111,10,1,5.3,PG,1995-04-28,1,3.0,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,""
296,tt0110912,680.0,Movie,2161941,10,1,8.9,R,1994-10-14,307,4.197068403908795,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,181
298,tt0105652,25296.0,Movie,4677,10,1,7.2,Not Rated,1991-12-07,1,2.0,Pushing Hands (Tui shou) (1992),Drama,""
299,tt0110889,40156.0,Movie,10866,10,1,7.1,R,1995-03-24,4,4.0,Priest (1994),Drama,""
300,tt0110932,11450.0,Movie,72347,10,1,7.5,PG-13,1994-10-07,81,3.5185185185185186,Quiz Show (1994),Drama,1
301,tt0114129,30304.0,Movie,1178,10,1,6.6,PG-13,1995-05-05,1,4.0,Picture Bride (Bijo photo) (1994),Drama|Romance,""
302,tt0110963,10452.0,Movie,18576,10,1,7.4,R,1994-12-09,5,3.2,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,""
303,tt0114214,12106.0,Movie,100484,10,1,6.5,R,1995-02-10,32,2.953125,"Quick and the Dead, The (1995)",Action|Thriller|Western,""
304,tt0114296,161495.0,Movie,1971,10,1,6.4,PG,1995-03-03,3,3.6666666666666665,Roommates (1995),Comedy|Drama,""
305,tt0110907,3586.0,Movie,15728,10,1,5.2,R,1994-12-25,9,2.8333333333333335,Ready to Wear (Pret-A-Porter) (1994),Comedy,""
306,tt0111495,110.0,"","","","","","","",16,4.21875,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,""
307,tt0108394,108.0,"","","","","","","",24,3.8958333333333335,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,1
308,tt0111507,109.0,"","","","","","","",20,4.025,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,2
310,tt0114268,36357.0,"","","","","","","",1,3.0,Rent-a-Kid (1995),Comedy,""
311,tt0110965,92769.0,Movie,367,10,1,5.5,R,1995-10-03,1,3.0,Relative Fear (1994),Horror|Thriller,""
312,tt0114571,28033.0,Movie,2935,10,1,5.3,PG-13,1995-04-12,9,1.4444444444444444,Stuart Saves His Family (1995),Comedy,""
313,tt0111333,22586.0,Movie,26599,10,1,6.4,G,1994-11-18,3,3.3333333333333335,"Swan Princess, The (1994)",Animation|Children,""
314,tt0111112,14334.0,Movie,9702,10,1,7.4,PG,1995-02-03,16,3.75,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,""
315,tt0111255,2636.0,"","","","","","","",38,3.0789473684210527,"Specialist, The (1994)",Action|Drama|Thriller,""
316,tt0111282,2164.0,Movie,201113,10,1,7.0,PG-13,1994-10-28,140,3.375,Stargate (1994),Action|Adventure|Sci-Fi,1
317,tt0111070,11395.0,Movie,127176,10,1,6.5,PG,1994-11-11,81,3.2037037037037037,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,1
318,tt0111161,278.0,Movie,2819259,10,1,9.3,R,1994-10-14,317,4.429022082018927,"Shawshank Redemption, The (1994)",Crime|Drama,4
319,tt0111149,9905.0,Movie,65108,10,1,7.3,R,1995-02-10,20,3.6,Shallow Grave (1994),Comedy|Drama|Thriller,""
320,tt0108260,87078.0,Movie,2121,10,1,6.5,Not Rated,1994-08-24,1,3.0,Suture (1993),Film-Noir|Thriller,""
321,tt0106966,12527.0,Movie,5935,10,1,7.4,R,1995-01-20,2,4.0,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,""
322,tt0114594,20306.0,Movie,24823,10,1,7.0,R,1995-04-21,10,3.55,Swimming with Sharks (1995),Comedy|Drama,""
324,tt0111309,36614.0,"","","","","","","",1,4.0,"Sum of Us, The (1994)",Comedy|Drama,""
325,tt0113936,27993.0,"","","","","","","",7,2.5,National Lampoon's Senior Trip (1995),Comedy,""
326,tt0110081,31439.0,Movie,19950,10,1,8.3,Not Rated,1994-12-16,3,4.0,To Live (Huozhe) (1994),Drama,1
327,tt0114614,9067.0,Movie,33970,10,1,5.4,R,1995-03-31,34,2.823529411764706,Tank Girl (1995),Action|Comedy|Sci-Fi,""
328,tt0114608,9059.0,Movie,25838,10,1,6.7,R,1995-01-13,10,3.15,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,""
329,tt0111280,193.0,Movie,85852,10,1,6.6,PG,1994-11-18,108,3.3935185185185186,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,1
330,tt0114609,25066.0,Movie,9345,10,1,6.5,R,1995-05-24,6,3.0,Tales from the Hood (1995),Action|Crime|Horror,""
331,tt0111454,46797.0,Movie,1812,10,1,6.3,PG-13,1994-04-15,2,3.0,Tom & Viv (1994),Drama,""
332,tt0114852,12122.0,Movie,33725,10,1,5.6,R,1995-04-28,12,2.8333333333333335,Village of the Damned (1995),Horror|Sci-Fi,""
333,tt0114694,11381.0,"","","","","","","",50,3.78,Tommy Boy (1995),Comedy,""
334,tt0111590,32636.0,Movie,5068,10,1,7.3,PG,1994-10-19,5,4.2,Vanya on 42nd Street (1994),Drama,""
335,tt0114788,36141.0,Movie,3787,10,1,6.1,R,1995-04-28,2,3.5,Underneath (1995),Mystery|Thriller,""
336,tt0114888,95963.0,Movie,867,10,1,4.9,R,1995-02-24,1,3.0,"Walking Dead, The (1995)",Drama|War,""
337,tt0108550,1587.0,Movie,249264,10,1,7.7,PG-13,1994-03-04,77,3.7662337662337664,What's Eating Gilbert Grape (1993),Drama,1
338,tt0114857,9271.0,Movie,31836,10,1,5.5,R,1995-08-04,19,2.8421052631578947,Virtuosity (1995),Action|Sci-Fi|Thriller,1
339,tt0114924,2064.0,"","","","","","","",98,3.4693877551020407,While You Were Sleeping (1995),Comedy|Romance,1
340,tt0111667,19855.0,Movie,13363,10,1,6.7,PG-13,1994-11-04,5,3.4,"War, The (1994)",Adventure|Drama|War,""
341,tt0109655,60855.0,Movie,1227,10,1,7.1,PG-13,1995-07-28,2,4.0,Double Happiness (1994),Drama,""
342,tt0110598,236.0,Movie,41096,10,1,7.2,R,1995-03-31,33,3.272727272727273,Muriel's Wedding (1994),Comedy,2
343,tt0112435,48287.0,Movie,6085,10,1,5.7,PG,1995-08-18,5,2.9,"Baby-Sitters Club, The (1995)",Children,""
344,tt0109040,3049.0,Movie,318491,10,1,6.9,PG-13,1994-02-04,161,3.040372670807453,Ace Ventura: Pet Detective (1994),Comedy,""
345,tt0109045,2759.0,"","","","","","","",36,3.5972222222222223,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,3
346,tt0106339,12635.0,"","","","","","","",6,3.5,Backbeat (1993),Drama|Musical,""
347,tt0104779,10497.0,Movie,41632,10,1,7.2,R,1994-03-18,6,3.5,Bitter Moon (1992),Drama|Film-Noir|Romance,""
348,tt0109348,11382.0,Movie,41061,10,1,7.4,R,1995-02-24,30,3.5833333333333335,Bullets Over Broadway (1994),Comedy,""
349,tt0109444,9331.0,"","","","","","","",110,3.6045454545454545,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,1
350,tt0109446,10731.0,Movie,72059,10,1,6.7,PG-13,1994-07-20,57,3.3859649122807016,"Client, The (1994)",Drama|Mystery|Thriller,1
351,tt0109484,10464.0,Movie,13962,10,1,6.6,PG,1994-08-26,17,3.176470588235294,"Corrina, Corrina (1994)",Comedy|Drama|Romance,1
352,tt0109504,34152.0,Movie,11107,10,1,7.0,PG-13,1994-05-13,2,2.5,Crooklyn (1994),Comedy|Drama,""
353,tt0109506,9495.0,Movie,194839,10,1,7.5,R,1994-05-13,64,3.609375,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,""
354,tt0109450,29973.0,Movie,8018,10,1,6.4,R,1994-12-02,6,3.3333333333333335,Cobb (1994),Drama,""
355,tt0109813,888.0,Movie,84522,10,1,5.0,PG,1994-05-27,42,2.357142857142857,"Flintstones, The (1994)",Children|Comedy|Fantasy,""
356,tt0109830,13.0,Movie,2195755,10,1,8.8,PG-13,1994-07-06,329,4.164133738601824,Forrest Gump (1994),Comedy|Drama|Romance|War,9
357,tt0109831,712.0,"","","","","","","",103,3.5194174757281553,Four Weddings and a Funeral (1994),Comedy|Romance,1
358,tt0113305,16295.0,"","","","","","","",9,2.6666666666666665,Higher Learning (1995),Drama,""
359,tt0110091,48992.0,Movie,1806,10,1,6.7,R,1994-10-14,1,3.0,I Like It Like That (1994),Comedy|Drama|Romance,""
360,tt0110093,10879.0,Movie,12450,10,1,5.3,PG,1994-06-29,8,2.6875,I Love Trouble (1994),Action|Comedy,""
361,tt0110167,10660.0,Movie,42847,10,1,6.4,PG,1994-07-29,17,3.0588235294117645,It Could Happen to You (1994),Comedy|Drama|Romance,1
362,tt0110213,10714.0,Movie,18627,10,1,6.0,PG,1994-12-25,34,3.5294117647058822,"Jungle Book, The (1994)",Adventure|Children|Romance,""
363,tt0107472,41647.0,Movie,3023,10,1,8.0,"",1994-06-06,2,4.0,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,2
364,tt0110357,8587.0,Movie,1114155,10,1,8.5,G,1994-06-24,172,3.941860465116279,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,5
365,tt0107426,1689.0,Movie,17655,10,1,6.1,PG,1994-05-25,4,3.25,Little Buddha (1993),Drama,""
366,tt0111686,11596.0,Movie,63054,10,1,6.4,R,1994-10-14,12,2.9166666666666665,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,""
367,tt0110475,854.0,Movie,409436,10,1,6.9,PG-13,1994-07-29,157,3.1847133757961785,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,""
368,tt0110478,9359.0,Movie,116965,10,1,7.0,PG,1994-05-20,74,3.5,Maverick (1994),Adventure|Comedy|Western,""
369,tt0110588,23333.0,"","","","","","","",2,4.0,Mrs. Parker and the Vicious Circle (1994),Drama,""
370,tt0110622,36593.0,Movie,109677,10,1,6.5,PG-13,1994-03-18,58,3.060344827586207,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,""
371,tt0110771,12280.0,Movie,14863,10,1,6.7,R,1994-03-25,21,3.3095238095238093,"Paper, The (1994)",Comedy|Drama,1
372,tt0110950,2788.0,Movie,52750,10,1,6.6,PG-13,1994-02-18,21,2.761904761904762,Reality Bites (1994),Comedy|Drama|Romance,""
373,tt0105226,10427.0,Movie,24358,10,1,7.0,R,1993-05-14,11,3.6363636363636362,Red Rock West (1992),Thriller,""
374,tt0110989,11011.0,Movie,72243,10,1,5.4,PG,1994-12-21,25,2.2,Richie Rich (1994),Children|Comedy,""
376,tt0110997,8987.0,Movie,49346,10,1,6.5,PG-13,1994-09-30,40,3.25,"River Wild, The (1994)",Action|Thriller,""
377,tt0111257,1637.0,Movie,383913,10,1,7.3,R,1994-06-10,171,3.5292397660818713,Speed (1994),Action|Romance|Thriller,1
378,tt0111256,15128.0,Movie,5358,10,1,5.8,PG-13,1994-12-16,7,2.7857142857142856,Speechless (1994),Comedy|Romance,""
379,tt0111438,8831.0,Movie,62796,10,1,5.9,R,1994-09-16,21,2.5,Timecop (1994),Action|Sci-Fi|Thriller,""
380,tt0111503,36955.0,Movie,274995,10,1,7.3,R,1994-07-15,178,3.497191011235955,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,1
381,tt0111693,10449.0,"","","","","","","",11,3.8181818181818183,When a Man Loves a Woman (1994),Drama|Romance,1
382,tt0111742,10395.0,Movie,59402,10,1,6.3,R,1994-06-17,16,3.15625,Wolf (1994),Drama|Horror|Romance|Thriller,""
383,tt0111756,12160.0,Movie,53960,10,1,6.7,PG-13,1994-06-24,21,3.0952380952380953,Wyatt Earp (1994),Western,""
384,tt0112443,40480.0,Movie,3301,10,1,5.4,R,1995-01-20,2,3.25,Bad Company (1995),Action|Crime|Drama,""
385,tt0110455,52038.0,Movie,1169,10,1,6.7,R,"",1,4.0,"Man of No Importance, A (1994)",Drama,""
386,tt0111048,29444.0,Movie,5358,10,1,5.7,R,1995-01-20,1,3.0,S.F.W. (1994),Drama,""
387,tt0110399,26352.0,"","","","","","","",4,2.375,"Low Down Dirty Shame, A (1994)",Action|Comedy,""
388,tt0112570,39953.0,Movie,529,10,1,7.2,"",1994-09-30,2,3.0,Boys Life (1995),Drama,""
389,tt0109454,41580.0,Movie,2049,10,1,6.9,"",1994-09-21,2,4.5,"Colonel Chabert, Le (1994)",Drama|Romance|War,""
390,tt0059170,315.0,"","","","","","","",5,3.7,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,""
391,tt0110186,22067.0,"","","","","","","",1,4.5,Jason's Lyric (1994),Crime|Drama,""
393,tt0111301,11667.0,Movie,74278,10,1,4.0,PG-13,1994-12-23,10,2.5,Street Fighter (1994),Action|Adventure|Fantasy,""
405,tt0110027,8011.0,Movie,21855,10,1,4.4,PG-13,1995-01-27,12,2.4166666666666665,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,""
406,tt0109785,171857.0,"","","","","","","",1,3.0,Federal Hill (1994),Drama,""
407,tt0113409,2654.0,Movie,77077,10,1,7.1,R,1995-02-03,8,3.4375,In the Mouth of Madness (1995),Horror|Thriller,""
408,tt0109021,18069.0,Movie,5609,10,1,6.6,PG-13,1994-02-25,2,3.0,8 Seconds (1994),Drama,""
409,tt0109035,19092.0,Movie,16788,10,1,6.6,R,1994-03-23,1,2.0,Above the Rim (1994),Crime|Drama,""
410,tt0106220,2758.0,Movie,106939,10,1,6.8,PG-13,1993-11-19,84,3.1011904761904763,Addams Family Values (1993),Children|Comedy|Fantasy,6
412,tt0106226,10436.0,"","","","","","","",15,3.5,"Age of Innocence, The (1993)",Drama,1
413,tt0109068,13595.0,"","","","","","","",26,2.7884615384615383,Airheads (1994),Comedy,1
414,tt0109067,46094.0,Movie,9383,10,1,5.6,PG,1994-01-07,6,2.3333333333333335,"Air Up There, The (1994)",Comedy,""
415,tt0106292,9409.0,"","","","","","","",16,2.53125,Another Stakeout (1993),Comedy|Thriller,""
416,tt0109198,11853.0,Movie,13308,10,1,5.2,R,1994-04-22,8,2.5,Bad Girls (1994),Western,""
417,tt0109219,16771.0,Movie,6528,10,1,7.0,PG-13,1994-07-29,13,3.6923076923076925,Barcelona (1994),Comedy|Romance,""
418,tt0106379,46924.0,Movie,4216,10,1,5.3,PG-13,1994-05-06,2,3.0,Being Human (1993),Drama,""
419,tt0106400,11041.0,Movie,19532,10,1,5.0,PG,1993-10-15,20,2.675,"Beverly Hillbillies, The (1993)",Comedy,""
420,tt0109254,306.0,Movie,85377,10,1,5.5,R,1994-05-25,59,2.7203389830508473,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,""
421,tt0109279,14522.0,Movie,10460,10,1,6.6,G,1994-07-29,12,3.2083333333333335,Black Beauty (1994),Adventure|Children|Drama,1
422,tt0109297,26203.0,Movie,8979,10,1,6.2,R,1994-01-26,5,3.2,Blink (1994),Thriller,""
423,tt0109303,178.0,Movie,33092,10,1,6.2,R,1994-07-01,10,2.85,Blown Away (1994),Action|Thriller,""
424,tt0109305,19819.0,Movie,14834,10,1,6.3,PG-13,1994-02-18,3,1.8333333333333333,Blue Chips (1994),Drama,""
425,tt0109306,57834.0,Movie,8009,10,1,6.4,PG-13,1994-09-16,2,3.75,Blue Sky (1994),Drama|Romance,2
426,tt0106452,4722.0,Movie,20774,10,1,6.0,R,1994-02-18,7,3.142857142857143,Body Snatchers (1993),Horror|Sci-Fi|Thriller,""
427,tt0106471,18215.0,"","","","","","","",12,2.5416666666666665,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,""
428,tt0106489,1607.0,"","","","","","","",18,3.7222222222222223,"Bronx Tale, A (1993)",Drama,""
429,tt0109361,26391.0,"","","","","","","",6,2.0,Cabin Boy (1994),Comedy,""
430,tt0106505,117553.0,Movie,2421,10,1,5.1,PG-13,1993-09-03,2,3.75,Calendar Girl (1993),Comedy|Drama,""
431,tt0106519,6075.0,Movie,228517,10,1,7.9,R,1993-11-12,42,3.738095238095238,Carlito's Way (1993),Crime|Drama,3
432,tt0109439,11310.0,"","","","","","","",55,2.6454545454545455,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,""
433,tt0109443,18658.0,Movie,4110,10,1,5.7,PG-13,1994-05-06,8,2.75,Clean Slate (1994),Comedy,""
434,tt0106582,9350.0,Movie,137369,10,1,6.5,R,1993-05-28,101,3.0346534653465347,Cliffhanger (1993),Action|Adventure|Thriller,""
435,tt0106598,9612.0,Movie,57084,10,1,5.4,PG,1993-07-23,63,2.4206349206349205,Coneheads (1993),Comedy|Sci-Fi,""
436,tt0109456,2124.0,Movie,25377,10,1,5.2,R,1994-08-19,7,2.5714285714285716,Color of Night (1994),Drama|Thriller,""
437,tt0109480,26261.0,Movie,7330,10,1,5.2,PG,1994-04-15,9,2.1666666666666665,Cops and Robbersons (1994),Comedy,""
438,tt0109493,19176.0,Movie,8856,10,1,5.9,PG-13,1994-06-03,7,2.7142857142857144,"Cowboy Way, The (1994)",Action|Comedy|Drama,""
440,tt0106673,11566.0,Movie,56124,10,1,6.9,PG-13,1993-05-07,76,3.5460526315789473,Dave (1993),Comedy|Romance,1
441,tt0106677,9571.0,Movie,195340,10,1,7.6,R,1993-09-24,42,3.9285714285714284,Dazed and Confused (1993),Comedy,""
442,tt0106697,9739.0,Movie,188849,10,1,6.7,R,1993-10-08,81,3.0925925925925926,Demolition Man (1993),Action|Adventure|Sci-Fi,""
444,tt0106834,34444.0,"","","","","","","",6,2.3333333333333335,Even Cowgirls Get the Blues (1993),Comedy|Romance,""
445,tt0106873,26141.0,Movie,7955,10,1,5.7,PG-13,1993-10-29,12,3.0,Fatal Instinct (1993),Comedy,""
446,tt0106332,10997.0,Movie,32054,10,1,8.1,R,1993-10-15,9,3.8333333333333335,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,""
448,tt0106881,10443.0,Movie,24075,10,1,7.1,R,1993-11-05,8,3.625,Fearless (1993),Drama,""
449,tt0106880,20239.0,Movie,4441,10,1,7.2,R,1994-06-03,1,1.0,Fear of a Black Hat (1994),Comedy,""
450,tt0111732,16297.0,Movie,15582,10,1,6.7,PG-13,1994-04-29,7,3.0,With Honors (1994),Comedy|Drama,""
451,tt0106926,18551.0,Movie,6149,10,1,6.2,R,1993-11-05,1,4.0,Flesh and Bone (1993),Drama|Mystery|Romance,""
452,tt0111712,25440.0,Movie,1841,10,1,6.7,PG,1994-05-13,3,3.0,Widows' Peak (1994),Drama,""
453,tt0106941,9024.0,Movie,15180,10,1,6.2,PG,1993-10-01,5,2.8,For Love or Money (1993),Comedy|Romance,""
454,tt0106918,37233.0,Movie,144190,10,1,6.9,R,1993-06-30,101,3.5346534653465347,"Firm, The (1993)",Drama|Thriller,1
455,tt0106965,1634.0,Movie,81370,10,1,6.0,PG,1993-07-16,37,2.391891891891892,Free Willy (1993),Adventure|Children|Drama,""
456,tt0109842,13815.0,Movie,14266,10,1,7.5,R,1994-09-02,4,3.75,Fresh (1994),Crime|Drama|Thriller,""
457,tt0106977,5503.0,Movie,311141,10,1,7.8,PG-13,1993-08-06,190,3.9921052631578946,"Fugitive, The (1993)",Thriller,1
