movieId,imdbId,tmdbId,mediaType,imdb_ratingCount,imdb_bestRating,imdb_worstRating,imdb_averageRating,contentRating,smallLensRatingCount,smallLensRatingAvg,title,genres,smallLensTagCount,releaseYear,releaseMonth
282,tt0110638,1945,movie,30366,10,1,6.5,pg-13,40,3.34,nell (1994),drama,2,1994,12
283,tt0113967,39310,movie,3391,10,1,6.6,r,3,3.67,new jersey drive (1995),crime|drama,"",1995,04
284,tt0117169,109560,movie,247,10,1,4.3,r,1,4.5,new york cop (nyû yôku no koppu) (1993),action|crime,"",1993,08
285,tt0106402,56428,movie,536,10,1,3.2,r,1,4.0,beyond bedlam (1993),drama|horror,"",1994,04
287,tt0110671,131957,movie,720,10,1,5.4,r,1,3.0,nina takes a lover (1994),comedy|romance,"",1995,03
288,tt0110632,241,"","","","","","",92,3.23,natural born killers (1994),action|crime|thriller,6,"",""
289,tt0110737,9058,movie,24820,10,1,6.5,pg,8,3.56,only you (1994),comedy|romance,"",1994,10
290,tt0110729,527,movie,36203,10,1,7.9,r,14,4.04,once were warriors (1994),crime|drama,1,1995,03
291,tt0114151,18220,movie,6224,10,1,4.4,r,3,2.33,poison ivy ii (1996),drama|thriller,"",1996,02
292,tt0114069,6950,movie,135454,10,1,6.6,r,101,3.43,outbreak (1995),action|drama|sci-fi|thriller,"",1995,03
293,tt0110413,101,movie,1217241,10,1,8.5,r,133,4.02,léon: the professional (a.k.a. the professional) (léon) (1994),action|crime|drama|thriller,35,1994,11
294,tt0114113,63020,movie,2411,10,1,6.0,r,2,3.0,perez family  the (1995),comedy|romance,"",1995,05
295,tt0114210,2307,movie,1111,10,1,5.3,pg,1,3.0,pyromaniac's love story  a (1995),comedy|romance,"",1995,04
296,tt0110912,680,movie,2161941,10,1,8.9,r,307,4.2,pulp fiction (1994),comedy|crime|drama|thriller,181,1994,10
298,tt0105652,25296,movie,4677,10,1,7.2,not rated,1,2.0,pushing hands (tui shou) (1992),drama,"",1991,12
299,tt0110889,40156,movie,10866,10,1,7.1,r,4,4.0,priest (1994),drama,"",1995,03
300,tt0110932,11450,movie,72347,10,1,7.5,pg-13,81,3.52,quiz show (1994),drama,1,1994,10
301,tt0114129,30304,movie,1178,10,1,6.6,pg-13,1,4.0,picture bride (bijo photo) (1994),drama|romance,"",1995,05
302,tt0110963,10452,movie,18576,10,1,7.4,r,5,3.2,queen margot (reine margot  la) (1994),drama|romance,"",1994,12
303,tt0114214,12106,movie,100484,10,1,6.5,r,32,2.95,quick and the dead  the (1995),action|thriller|western,"",1995,02
304,tt0114296,161495,movie,1971,10,1,6.4,pg,3,3.67,roommates (1995),comedy|drama,"",1995,03
305,tt0110907,3586,movie,15728,10,1,5.2,r,9,2.83,ready to wear (pret-a-porter) (1994),comedy,"",1994,12
306,tt0111495,110,"","","","","","",16,4.22,three colors: red (trois couleurs: rouge) (1994),drama,"","",""
307,tt0108394,108,"","","","","","",24,3.9,three colors: blue (trois couleurs: bleu) (1993),drama,1,"",""
308,tt0111507,109,"","","","","","",20,4.03,three colors: white (trzy kolory: bialy) (1994),comedy|drama,2,"",""
310,tt0114268,36357,"","","","","","",1,3.0,rent-a-kid (1995),comedy,"","",""
311,tt0110965,92769,movie,367,10,1,5.5,r,1,3.0,relative fear (1994),horror|thriller,"",1995,10
312,tt0114571,28033,movie,2935,10,1,5.3,pg-13,9,1.44,stuart saves his family (1995),comedy,"",1995,04
313,tt0111333,22586,movie,26599,10,1,6.4,g,3,3.33,swan princess  the (1994),animation|children,"",1994,11
314,tt0111112,14334,movie,9702,10,1,7.4,pg,16,3.75,secret of roan inish  the (1994),children|drama|fantasy|mystery,"",1995,02
315,tt0111255,2636,"","","","","","",38,3.08,specialist  the (1994),action|drama|thriller,"","",""
316,tt0111282,2164,movie,201113,10,1,7.0,pg-13,140,3.38,stargate (1994),action|adventure|sci-fi,1,1994,10
317,tt0111070,11395,movie,127176,10,1,6.5,pg,81,3.2,santa clause  the (1994),comedy|drama|fantasy,1,1994,11
318,tt0111161,278,movie,2819259,10,1,9.3,r,317,4.43,shawshank redemption  the (1994),crime|drama,4,1994,10
319,tt0111149,9905,movie,65108,10,1,7.3,r,20,3.6,shallow grave (1994),comedy|drama|thriller,"",1995,02
320,tt0108260,87078,movie,2121,10,1,6.5,not rated,1,3.0,suture (1993),film-noir|thriller,"",1994,08
321,tt0106966,12527,movie,5935,10,1,7.4,r,2,4.0,strawberry and chocolate (fresa y chocolate) (1993),drama,"",1995,01
322,tt0114594,20306,movie,24823,10,1,7.0,r,10,3.55,swimming with sharks (1995),comedy|drama,"",1995,04
324,tt0111309,36614,"","","","","","",1,4.0,sum of us  the (1994),comedy|drama,"","",""
325,tt0113936,27993,"","","","","","",7,2.5,national lampoon's senior trip (1995),comedy,"","",""
326,tt0110081,31439,movie,19950,10,1,8.3,not rated,3,4.0,to live (huozhe) (1994),drama,1,1994,12
327,tt0114614,9067,movie,33970,10,1,5.4,r,34,2.82,tank girl (1995),action|comedy|sci-fi,"",1995,03
328,tt0114608,9059,movie,25838,10,1,6.7,r,10,3.15,tales from the crypt presents: demon knight (1995),horror|thriller,"",1995,01
329,tt0111280,193,movie,85852,10,1,6.6,pg,108,3.39,star trek: generations (1994),adventure|drama|sci-fi,1,1994,11
330,tt0114609,25066,movie,9345,10,1,6.5,r,6,3.0,tales from the hood (1995),action|crime|horror,"",1995,05
331,tt0111454,46797,movie,1812,10,1,6.3,pg-13,2,3.0,tom & viv (1994),drama,"",1994,04
332,tt0114852,12122,movie,33725,10,1,5.6,r,12,2.83,village of the damned (1995),horror|sci-fi,"",1995,04
333,tt0114694,11381,"","","","","","",50,3.78,tommy boy (1995),comedy,"","",""
334,tt0111590,32636,movie,5068,10,1,7.3,pg,5,4.2,vanya on 42nd street (1994),drama,"",1994,10
335,tt0114788,36141,movie,3787,10,1,6.1,r,2,3.5,underneath (1995),mystery|thriller,"",1995,04
336,tt0114888,95963,movie,867,10,1,4.9,r,1,3.0,walking dead  the (1995),drama|war,"",1995,02
337,tt0108550,1587,movie,249264,10,1,7.7,pg-13,77,3.77,what's eating gilbert grape (1993),drama,1,1994,03
338,tt0114857,9271,movie,31836,10,1,5.5,r,19,2.84,virtuosity (1995),action|sci-fi|thriller,1,1995,08
339,tt0114924,2064,"","","","","","",98,3.47,while you were sleeping (1995),comedy|romance,1,"",""
340,tt0111667,19855,movie,13363,10,1,6.7,pg-13,5,3.4,war  the (1994),adventure|drama|war,"",1994,11
341,tt0109655,60855,movie,1227,10,1,7.1,pg-13,2,4.0,double happiness (1994),drama,"",1995,07
342,tt0110598,236,movie,41096,10,1,7.2,r,33,3.27,muriel's wedding (1994),comedy,2,1995,03
343,tt0112435,48287,movie,6085,10,1,5.7,pg,5,2.9,baby-sitters club  the (1995),children,"",1995,08
344,tt0109040,3049,movie,318491,10,1,6.9,pg-13,161,3.04,ace ventura: pet detective (1994),comedy,"",1994,02
345,tt0109045,2759,"","","","","","",36,3.6,adventures of priscilla  queen of the desert  the (1994),comedy|drama,3,"",""
346,tt0106339,12635,"","","","","","",6,3.5,backbeat (1993),drama|musical,"","",""
347,tt0104779,10497,movie,41632,10,1,7.2,r,6,3.5,bitter moon (1992),drama|film-noir|romance,"",1994,03
348,tt0109348,11382,movie,41061,10,1,7.4,r,30,3.58,bullets over broadway (1994),comedy,"",1995,02
349,tt0109444,9331,"","","","","","",110,3.6,clear and present danger (1994),action|crime|drama|thriller,1,"",""
350,tt0109446,10731,movie,72059,10,1,6.7,pg-13,57,3.39,client  the (1994),drama|mystery|thriller,1,1994,07
351,tt0109484,10464,movie,13962,10,1,6.6,pg,17,3.18,corrina  corrina (1994),comedy|drama|romance,1,1994,08
352,tt0109504,34152,movie,11107,10,1,7.0,pg-13,2,2.5,crooklyn (1994),comedy|drama,"",1994,05
353,tt0109506,9495,movie,194839,10,1,7.5,r,64,3.61,crow  the (1994),action|crime|fantasy|thriller,"",1994,05
354,tt0109450,29973,movie,8018,10,1,6.4,r,6,3.33,cobb (1994),drama,"",1994,12
355,tt0109813,888,movie,84522,10,1,5.0,pg,42,2.36,flintstones  the (1994),children|comedy|fantasy,"",1994,05
356,tt0109830,13,movie,2195755,10,1,8.8,pg-13,329,4.16,forrest gump (1994),comedy|drama|romance|war,9,1994,07
357,tt0109831,712,"","","","","","",103,3.52,four weddings and a funeral (1994),comedy|romance,1,"",""
358,tt0113305,16295,"","","","","","",9,2.67,higher learning (1995),drama,"","",""
359,tt0110091,48992,movie,1806,10,1,6.7,r,1,3.0,i like it like that (1994),comedy|drama|romance,"",1994,10
360,tt0110093,10879,movie,12450,10,1,5.3,pg,8,2.69,i love trouble (1994),action|comedy,"",1994,06
361,tt0110167,10660,movie,42847,10,1,6.4,pg,17,3.06,it could happen to you (1994),comedy|drama|romance,1,1994,07
362,tt0110213,10714,movie,18627,10,1,6.0,pg,34,3.53,jungle book  the (1994),adventure|children|romance,"",1994,12
363,tt0107472,41647,movie,3023,10,1,8.0,"",2,4.0,wonderful  horrible life of leni riefenstahl  the (macht der bilder: leni riefenstahl  die) (1993),documentary,2,1994,06
364,tt0110357,8587,movie,1114155,10,1,8.5,g,172,3.94,lion king  the (1994),adventure|animation|children|drama|musical|imax,5,1994,06
365,tt0107426,1689,movie,17655,10,1,6.1,pg,4,3.25,little buddha (1993),drama,"",1994,05
366,tt0111686,11596,movie,63054,10,1,6.4,r,12,2.92,wes craven's new nightmare (nightmare on elm street part 7: freddy's finale  a) (1994),drama|horror|mystery|thriller,"",1994,10
367,tt0110475,854,movie,409436,10,1,6.9,pg-13,157,3.18,mask  the (1994),action|comedy|crime|fantasy,"",1994,07
368,tt0110478,9359,movie,116965,10,1,7.0,pg,74,3.5,maverick (1994),adventure|comedy|western,"",1994,05
369,tt0110588,23333,"","","","","","",2,4.0,mrs. parker and the vicious circle (1994),drama,"","",""
370,tt0110622,36593,movie,109677,10,1,6.5,pg-13,58,3.06,naked gun 33 1/3: the final insult (1994),action|comedy,"",1994,03
371,tt0110771,12280,movie,14863,10,1,6.7,r,21,3.31,paper  the (1994),comedy|drama,1,1994,03
372,tt0110950,2788,movie,52750,10,1,6.6,pg-13,21,2.76,reality bites (1994),comedy|drama|romance,"",1994,02
373,tt0105226,10427,movie,24358,10,1,7.0,r,11,3.64,red rock west (1992),thriller,"",1993,05
374,tt0110989,11011,movie,72243,10,1,5.4,pg,25,2.2,richie rich (1994),children|comedy,"",1994,12
376,tt0110997,8987,movie,49346,10,1,6.5,pg-13,40,3.25,river wild  the (1994),action|thriller,"",1994,09
377,tt0111257,1637,movie,383913,10,1,7.3,r,171,3.53,speed (1994),action|romance|thriller,1,1994,06
378,tt0111256,15128,movie,5358,10,1,5.8,pg-13,7,2.79,speechless (1994),comedy|romance,"",1994,12
379,tt0111438,8831,movie,62796,10,1,5.9,r,21,2.5,timecop (1994),action|sci-fi|thriller,"",1994,09
380,tt0111503,36955,movie,274995,10,1,7.3,r,178,3.5,true lies (1994),action|adventure|comedy|romance|thriller,1,1994,07
381,tt0111693,10449,"","","","","","",11,3.82,when a man loves a woman (1994),drama|romance,1,"",""
382,tt0111742,10395,movie,59402,10,1,6.3,r,16,3.16,wolf (1994),drama|horror|romance|thriller,"",1994,06
383,tt0111756,12160,movie,53960,10,1,6.7,pg-13,21,3.1,wyatt earp (1994),western,"",1994,06
384,tt0112443,40480,movie,3301,10,1,5.4,r,2,3.25,bad company (1995),action|crime|drama,"",1995,01
385,tt0110455,52038,movie,1169,10,1,6.7,r,1,4.0,man of no importance  a (1994),drama,"","",""
386,tt0111048,29444,movie,5358,10,1,5.7,r,1,3.0,s.f.w. (1994),drama,"",1995,01
387,tt0110399,26352,"","","","","","",4,2.38,low down dirty shame  a (1994),action|comedy,"","",""
388,tt0112570,39953,movie,529,10,1,7.2,"",2,3.0,boys life (1995),drama,"",1994,09
389,tt0109454,41580,movie,2049,10,1,6.9,"",2,4.5,colonel chabert  le (1994),drama|romance|war,"",1994,09
390,tt0059170,315,"","","","","","",5,3.7,faster pussycat! kill! kill! (1965),action|crime|drama,"","",""
391,tt0110186,22067,"","","","","","",1,4.5,jason's lyric (1994),crime|drama,"","",""
393,tt0111301,11667,movie,74278,10,1,4.0,pg-13,10,2.5,street fighter (1994),action|adventure|fantasy,"",1994,12
405,tt0110027,8011,movie,21855,10,1,4.4,pg-13,12,2.42,highlander iii: the sorcerer (a.k.a. highlander: the final dimension) (1994),action|fantasy,"",1995,01
406,tt0109785,171857,"","","","","","",1,3.0,federal hill (1994),drama,"","",""
407,tt0113409,2654,movie,77077,10,1,7.1,r,8,3.44,in the mouth of madness (1995),horror|thriller,"",1995,02
408,tt0109021,18069,movie,5609,10,1,6.6,pg-13,2,3.0,8 seconds (1994),drama,"",1994,02
409,tt0109035,19092,movie,16788,10,1,6.6,r,1,2.0,above the rim (1994),crime|drama,"",1994,03
410,tt0106220,2758,movie,106939,10,1,6.8,pg-13,84,3.1,addams family values (1993),children|comedy|fantasy,6,1993,11
412,tt0106226,10436,"","","","","","",15,3.5,age of innocence  the (1993),drama,1,"",""
413,tt0109068,13595,"","","","","","",26,2.79,airheads (1994),comedy,1,"",""
414,tt0109067,46094,movie,9383,10,1,5.6,pg,6,2.33,air up there  the (1994),comedy,"",1994,01
415,tt0106292,9409,"","","","","","",16,2.53,another stakeout (1993),comedy|thriller,"","",""
416,tt0109198,11853,movie,13308,10,1,5.2,r,8,2.5,bad girls (1994),western,"",1994,04
417,tt0109219,16771,movie,6528,10,1,7.0,pg-13,13,3.69,barcelona (1994),comedy|romance,"",1994,07
418,tt0106379,46924,movie,4216,10,1,5.3,pg-13,2,3.0,being human (1993),drama,"",1994,05
419,tt0106400,11041,movie,19532,10,1,5.0,pg,20,2.68,beverly hillbillies  the (1993),comedy,"",1993,10
420,tt0109254,306,movie,85377,10,1,5.5,r,59,2.72,beverly hills cop iii (1994),action|comedy|crime|thriller,"",1994,05
421,tt0109279,14522,movie,10460,10,1,6.6,g,12,3.21,black beauty (1994),adventure|children|drama,1,1994,07
422,tt0109297,26203,movie,8979,10,1,6.2,r,5,3.2,blink (1994),thriller,"",1994,01
423,tt0109303,178,movie,33092,10,1,6.2,r,10,2.85,blown away (1994),action|thriller,"",1994,07
424,tt0109305,19819,movie,14834,10,1,6.3,pg-13,3,1.83,blue chips (1994),drama,"",1994,02
425,tt0109306,57834,movie,8009,10,1,6.4,pg-13,2,3.75,blue sky (1994),drama|romance,2,1994,09
426,tt0106452,4722,movie,20774,10,1,6.0,r,7,3.14,body snatchers (1993),horror|sci-fi|thriller,"",1994,02
427,tt0106471,18215,"","","","","","",12,2.54,boxing helena (1993),drama|mystery|romance|thriller,"","",""
428,tt0106489,1607,"","","","","","",18,3.72,bronx tale  a (1993),drama,"","",""
429,tt0109361,26391,"","","","","","",6,2.0,cabin boy (1994),comedy,"","",""
430,tt0106505,117553,movie,2421,10,1,5.1,pg-13,2,3.75,calendar girl (1993),comedy|drama,"",1993,09
431,tt0106519,6075,movie,228517,10,1,7.9,r,42,3.74,carlito's way (1993),crime|drama,3,1993,11
432,tt0109439,11310,"","","","","","",55,2.65,city slickers ii: the legend of curly's gold (1994),adventure|comedy|western,"","",""
433,tt0109443,18658,movie,4110,10,1,5.7,pg-13,8,2.75,clean slate (1994),comedy,"",1994,05
434,tt0106582,9350,movie,137369,10,1,6.5,r,101,3.03,cliffhanger (1993),action|adventure|thriller,"",1993,05
435,tt0106598,9612,movie,57084,10,1,5.4,pg,63,2.42,coneheads (1993),comedy|sci-fi,"",1993,07
436,tt0109456,2124,movie,25377,10,1,5.2,r,7,2.57,color of night (1994),drama|thriller,"",1994,08
437,tt0109480,26261,movie,7330,10,1,5.2,pg,9,2.17,cops and robbersons (1994),comedy,"",1994,04
438,tt0109493,19176,movie,8856,10,1,5.9,pg-13,7,2.71,cowboy way  the (1994),action|comedy|drama,"",1994,06
440,tt0106673,11566,movie,56124,10,1,6.9,pg-13,76,3.55,dave (1993),comedy|romance,1,1993,05
441,tt0106677,9571,movie,195340,10,1,7.6,r,42,3.93,dazed and confused (1993),comedy,"",1993,09
442,tt0106697,9739,movie,188849,10,1,6.7,r,81,3.09,demolition man (1993),action|adventure|sci-fi,"",1993,10
444,tt0106834,34444,"","","","","","",6,2.33,even cowgirls get the blues (1993),comedy|romance,"","",""
445,tt0106873,26141,movie,7955,10,1,5.7,pg-13,12,3.0,fatal instinct (1993),comedy,"",1993,10
446,tt0106332,10997,movie,32054,10,1,8.1,r,9,3.83,farewell my concubine (ba wang bie ji) (1993),drama|romance,"",1993,10
448,tt0106881,10443,movie,24075,10,1,7.1,r,8,3.63,fearless (1993),drama,"",1993,11
449,tt0106880,20239,movie,4441,10,1,7.2,r,1,1.0,fear of a black hat (1994),comedy,"",1994,06
450,tt0111732,16297,movie,15582,10,1,6.7,pg-13,7,3.0,with honors (1994),comedy|drama,"",1994,04
451,tt0106926,18551,movie,6149,10,1,6.2,r,1,4.0,flesh and bone (1993),drama|mystery|romance,"",1993,11
452,tt0111712,25440,movie,1841,10,1,6.7,pg,3,3.0,widows' peak (1994),drama,"",1994,05
453,tt0106941,9024,movie,15180,10,1,6.2,pg,5,2.8,for love or money (1993),comedy|romance,"",1993,10
454,tt0106918,37233,movie,144190,10,1,6.9,r,101,3.53,firm  the (1993),drama|thriller,1,1993,06
455,tt0106965,1634,movie,81370,10,1,6.0,pg,37,2.39,free willy (1993),adventure|children|drama,"",1993,07
456,tt0109842,13815,movie,14266,10,1,7.5,r,4,3.75,fresh (1994),crime|drama|thriller,"",1994,09
457,tt0106977,5503,movie,311141,10,1,7.8,pg-13,190,3.99,fugitive  the (1993),thriller,1,1993,08
458,tt0107004,35588,movie,13095,10,1,6.5,pg-13,5,2.8,geronimo: an american legend (1993),drama|western,"",1993,12
459,tt0109890,2087,movie,19256,10,1,5.8,r,6,2.25,getaway  the (1994),action|adventure|crime|drama|romance|thriller,"",1994,02
460,tt0109891,41579,"","","","","","",3,2.67,getting even with dad (1994),comedy,"","",""
461,tt0109913,18620,movie,2308,10,1,5.7,r,4,2.75,go fish (1994),drama|romance,"",1994,07
464,tt0107076,2019,"","","","","","",10,2.9,hard target (1993),action|adventure|crime|thriller,"","",""
466,tt0107144,9255,movie,95635,10,1,6.6,pg-13,60,2.87,hot shots! part deux (1993),action|comedy|war,"",1993,05
467,tt0113674,26271,movie,1979,10,1,5.2,r,1,5.0,live nude girls (1995),comedy,"",1995,12
468,tt0112966,10612,movie,18468,10,1,6.6,pg,22,3.2,englishman who went up a hill but came down a mountain  the (1995),comedy|romance,"",1995,05
469,tt0107151,2259,movie,24479,10,1,6.9,r,5,3.4,house of the spirits  the (1993),drama|romance,"",1994,04
470,tt0110064,16097,movie,5561,10,1,4.6,r,1,1.0,house party 3 (1994),comedy,"",1994,01
471,tt0110074,11934,"","","","","","",40,3.55,hudsucker proxy  the (1994),comedy,1,"",""
472,tt0110097,106143,movie,2815,10,1,5.5,pg-13,6,2.58,i'll do anything (1994),comedy|drama,"",1994,02
473,tt0110123,12475,movie,14455,10,1,4.9,pg,7,1.86,in the army now (1994),comedy|war,"",1994,08
474,tt0107206,9386,movie,111214,10,1,7.2,r,70,3.69,in the line of fire (1993),action|thriller,1,1993,07
475,tt0107207,7984,movie,183650,10,1,8.1,r,25,4.3,in the name of the father (1993),drama,1,1994,02
476,tt0110137,59930,movie,1553,10,1,6.3,r,1,1.0,inkwell  the (1994),comedy|drama,"",1994,04
477,tt0108551,15765,movie,24020,10,1,7.3,r,17,3.38,what's love got to do with it? (1993),drama|musical,1,1993,06
478,tt0110197,31643,movie,3585,10,1,5.3,r,1,2.5,jimmy hollywood (1994),comedy|crime|drama,"",1994,03
479,tt0107286,6,movie,18248,10,1,6.6,r,4,2.25,judgment night (1993),action|crime|thriller,"",1993,10
480,tt0107290,329,"","","","","","",238,3.75,jurassic park (1993),action|adventure|sci-fi|thriller,1,"",""
481,tt0107302,10909,movie,56837,10,1,6.7,r,19,3.16,kalifornia (1993),drama|thriller,"",1993,09
482,tt0110265,507,movie,21230,10,1,6.4,r,8,3.63,killing zoe (1994),crime|drama|thriller,"","",""
484,tt0110305,29918,movie,6566,10,1,5.8,pg,2,3.0,lassie (1994),adventure|children,"",1994,07
485,tt0107362,9593,movie,160603,10,1,6.5,pg-13,53,2.93,last action hero (1993),action|adventure|comedy|fantasy,"",1993,06
486,tt0107413,42580,movie,6433,10,1,5.6,pg,3,3.0,life with mikey (1993),comedy,"",1993,06
487,tt0110353,22317,movie,7137,10,1,5.5,pg-13,4,2.5,lightning jack (1994),comedy|western,"",1994,03
488,tt0107468,1413,"","","","","","",1,3.0,m. butterfly (1993),drama|romance,2,"",""
489,tt0107478,12121,"","","","","","",11,2.86,made in america (1993),comedy,"","",""
490,tt0107497,2246,movie,26736,10,1,6.5,r,12,3.0,malice (1993),thriller,"",1993,10
491,tt0107501,10502,movie,30611,10,1,6.7,pg-13,17,3.29,man without a face  the (1993),drama,"",1993,08
492,tt0107507,10440,movie,46040,10,1,7.3,pg,14,3.75,manhattan murder mystery (1993),comedy|mystery,"",1993,08
493,tt0107554,9516,"","","","","","",12,3.67,menace ii society (1993),action|crime|drama,"","",""
494,tt0116253,2320,movie,60598,10,1,6.5,r,41,3.38,executive decision (1996),action|adventure|thriller,"",1996,03
495,tt0074102,5879,movie,22280,10,1,6.6,x,1,5.0,in the realm of the senses (ai no corrida) (1976),drama,"",1977,04
496,tt0111689,83718,movie,2162,10,1,7.3,r,1,5.0,what happened was... (1994),comedy|drama|romance|thriller,"",1994,09
497,tt0107616,11971,movie,50892,10,1,7.3,pg-13,43,3.81,much ado about nothing (1993),comedy|romance,1,1993,07
499,tt0107613,31911,movie,3496,10,1,5.9,pg-13,2,2.5,mr. wonderful (1993),comedy|romance,"",1993,10
500,tt0107614,788,movie,283942,10,1,7.1,pg-13,144,3.39,mrs. doubtfire (1993),comedy|drama,3,1993,11
501,tt0107653,21450,movie,42697,10,1,7.7,not rated,6,3.67,naked (1993),drama,"",1994,02
502,tt0110657,11231,movie,33137,10,1,4.5,pg,15,2.37,next karate kid  the (1994),action|children|romance,"",1994,09
504,tt0110678,10447,movie,22173,10,1,6.1,r,2,3.0,no escape (1994),action|drama|sci-fi,"",1994,04
505,tt0110687,31586,movie,14556,10,1,4.5,pg,7,2.21,north (1994),comedy,"",1994,07
506,tt0107756,9300,movie,18179,10,1,7.1,pg-13,2,4.5,orlando (1992),drama|fantasy|romance,"",1993,06
507,tt0107808,9559,movie,85248,10,1,7.5,pg-13,13,3.38,perfect world  a (1993),crime|drama|thriller,"",1993,11
508,tt0107818,9800,movie,253470,10,1,7.7,pg-13,66,3.61,philadelphia (1993),drama,1,1994,01
